,score,description,date
1232,2,"O mouse é bom e preciso, funciona muito bem. Não acho tão confortável porque minha mão é grande e o mouse não encaixa tão bem, mas não dói a mão ao utilizar.",18 de abril de 2020
1233,2,Atende muito bem minha necessidade de um mouse compacto para o segundo notebook em minha estação de trabalho. Instalou direto no Windows 10 e funciona muito bem.,16 de junho de 2020
1234,2,"Amei, meu irmão já tinha um e eu comprei pra mim. Ele é muito bom.",22 de março de 2021
1235,2,Confortável e cumpre o que promete.,2 de outubro de 2020
1236,2,"O produto chegou muito rápido, muito bem embalado e funciona perfeitamente. Recomendo!",5 de julho de 2021
1237,2,"O mouse funciona muito bem l, a contrução e de qualidade, ele um pouco pequeno tem que considerar isso se vai comprar",22 de setembro de 2020
1238,2,Mouse é simples e funcional. A previsão poderia ser um pouco melhor.,5 de março de 2021
1239,1,"Comprei o mouse em novembro e com menos de um ano de uso está com defeito no scroll. Imaginei que pudesse ser a pilha, mas o defeito persistiu.",9 de junho de 2021
1240,0,"O mouse veio sem a pecinha conectora no pc, cujo nome desconheço (bluetooth tem uma peça q conecta no pc ao mouse, sem fio; esta peça não veio)",31 de dezembro de 2021
1241,2,"Comprei para dar de presente e a pessoa gostou demais, elogiou muito. Aparentemente tem bom material e boa precisão. Pelo preço é um bom mouse.",20 de janeiro de 2022
1242,2,"Ideal para uso moderado por ser um pouco pequeno, mas para game esqueça.",1 de outubro de 2021
1243,2,"Tem uma pegada muito boa, precisa e um design perfeito. A mão encaixa com facilidade nas laterais e o clique é suave. Recomendo muito!",15 de março de 2021
1244,0,Desconsiderar a informação anterior... achei onde estava USB... primeira vez que compro Logitech... não sabia que USB vinha escondido no mouse.,24 de junho de 2021
1245,2,"O mouse possui bom material, é um pouco pequeno para a mão, mas boa precisão. Chegou super rápido, foi apenas um dia para entrega e tem a pilha inclusa.",15 de maio de 2020
1246,2,"gostei bastante, as vezes parece que ele tem um click duplo, mas ele é bem leve e confortável",28 de novembro de 2021
1247,1,Fragil.,29 de setembro de 2021
1248,2,"Pra quem tem a mão muito grande eu não recomendo, agora eu que comprei apenas para trabalhar não me importo, ótimo mouse, ótimo custo-benefício.",18 de junho de 2020
1249,2,"Muito bom, não apresentou problemas... acho que estou uns dois meses utilizando e não precisou trocar a pilha ainda.",6 de julho de 2020
1250,2,"Ele vem com uma pilha alcalina comum. A durabilidade é grande pois o mouse não emite luz visível, portanto o consumo é baixo. Gostei.",31 de janeiro de 2021
1251,2,Usando há mais de 2 meses e a pilha durando até hoje.,20 de maio de 2021
1252,2,"Marca excelente, dispensa comentários.",24 de fevereiro de 2022
1253,2,"Produto novo, funcionando 100%, comprei no final de semana, segunda-feira de manhã chegou.Recomendo.",22 de março de 2021
1254,2,"A mídia não pôde ser carregada.
                




   O mouse é muito bom, a ergonomia e o click são bons, muito confortvel, dei nota 4 porquê quando você mexe o mouse a pilha aparenta estar solta lá dentro, mas não atrapalha no uso.",4 de julho de 2020
1255,2,"Comprei o mouse a mais de 6 meses e ainda não precisei trocar a pilha, o produto é excelente para trabalhar e navegar na internet. Recomendo!",24 de junho de 2020
1256,2,Tecnicamente funcionou sem nenhuma surpresa negativa,13 de janeiro de 2022
1257,2,"Produto muito bom, bem o que preciso. Funciona perfeitamente e veio muito rápido, bem antes do prazo.Super recomendo.",25 de maio de 2021
1258,2,"Não testei para games, mas acho que não foi criado para esse objetivo.",27 de novembro de 2021
1259,2,"Produto de qualidade. Segundo mouse desse modelo que eu compro. Já vem com pilha! Não sei dizer para jogos, mas para trabalhar é uma ótima opção.",12 de maio de 2021
1260,2,"Gostei do mouse. O fato de não ter aquela luz forte é legal. Se durar o prometido a bateria, tá excelente.",16 de junho de 2021
1261,2,"Para uso básico (trabalhar e estudar) é um bom mouse, uso há três semanas e não apresentou nenhum problema",13 de maio de 2021
1262,2,"Mouse muito gostoso e confortável. Após comprar 1, com excelente preço, refiz a compra. Recomendo!",4 de junho de 2021
1263,2,Indico para todos os meus amigos e eles adoram.Eu deixo cair várias vezes sem querer e nunca nem arranhou!!!,27 de setembro de 2021
1264,2,"O mouse é lindo e leve. O laser é invisível (deve ser por isso que a pilha dura). O sensor vem dentro do mouse, ao lado da pilha. Excelente!",16 de abril de 2021
1265,2,"Qualidade Logitech de sempre. A ergonomia não é perfeita por ser um mouse um pouco menor que o padrão, mas faz parte da proposta do produto.",13 de janeiro de 2021
1266,2,"Logitech, na minha opinião, é uma das melhores marcas para produtos de informática. Tenho também o teclado e caixa de som, ambos funcionam perfeitamente",12 de maio de 2021
1267,2,Muito bom esse mouse. Prático e bonito. Custo benefício. Essa marca logitech é muito boa pra quem não conhece.,30 de maio de 2020
1268,2,"Tem botão de liga/desliga, muito fácil a instalação.. Gostei muito do produto, a pilha já vem inclusa, o tamanho é bom, satisfeito!",18 de julho de 2020
1269,2,"Bom produto, como descrito funciona bem, boa pegada e um alcance bom!",11 de maio de 2021
1270,2,"Mouse de bom tamanho, cor excelente, entrega rápido! Muito satisfeita. Entendo que vou demorar para me acostumar com as dimensões do mouse. Funciona direitinho.",21 de julho de 2021
1271,2,Já conhecia o mouse porque o do meu trabalho é desse. Então comprei um para usar em casa no notebook. Ele é muito leve e preciso.,25 de junho de 2021
1272,2,"é um produto muito bom, sem defeitos até então. Só acho que para o tamanho da minha mão, eu deveria ter comprado um mouse um pouco maior.",24 de abril de 2021
1273,2,Bom produto com bom preço. Entrega super rápida.,13 de abril de 2020
1274,2,"mouse ergonômico, confortável, preciso  e simples de usar",23 de junho de 2020
1275,2,"Comprei para uso comum, não uso em jogos. Ergonômico, respostas rápidas e com bom alcance. Muito preciso.",1 de fevereiro de 2022
1276,2,"Bom pra trabalhar e a pilha dura bastante, basta lembrar de desligar. Não uso pra jogos então não posso avaliar.",10 de julho de 2020
1277,2,"O mouse é muito bom, já tem mais de um mês que estou com ele e não me desagradou em nada. Conecta fácil e rápido.",20 de outubro de 2020
1278,2,"Mouse mto bom, bem leve e macio. Ótimo custo benefício, valeu mto a pena a compra.",28 de junho de 2021
1279,2,GOSTO MUITO DESSE TIPO DE MOUSE. TENHO TRÊS. MARCA ESCELENTE. FUNCIONA PERFEITAMENTE. NADA A RECLAMAR. CHEGOU ANTES DO PREVISTO. RECOMENDO.,8 de outubro de 2020
1280,2,Sempre usei mouses da Logitech e nunca tive problemas. Os que quebraram foram por descuido meu. O produto é de qualidade e muito eficiente.,22 de dezembro de 2020
1281,2,"Mouse muito bom, mesmo. Leve, preciso, muito ergonômico. Recomendo!",14 de maio de 2020
1282,2,Produto muito bom! A experiência de unboxing é agradável. Fora que o mouse compre o que promete. Vale muito a pena e é muito fácil de usar/configurar,1 de fevereiro de 2021
1283,2,"Otimo mouse, mto preciso e confortavel. Perfeito pra notebook. Ja vem com uma pilha AA alcalina. Recomendo.",29 de agosto de 2020
1284,2,"Mouse bom para uso de escritório, cabe em qualquer lugar, já para jogos não é muito preciso, mas funciona",17 de dezembro de 2021
1285,2,"O produto é ótimo !! adorei a cor, é lindo ! além de ser super prático por não ter o fio, é preciso e super ergonômico ! Recomendo",17 de setembro de 2020
1286,2,"Muito prático e atende muito bem a minha necessidade onde necessito de uma resposta rápida, e ele é bem sensível e preciso. Ótimo!",17 de abril de 2021
1287,2,Tamanho muito bom e confortável. Tempo de resposta perfeito e econômico no uso de pilhas.,5 de maio de 2021
1288,2,Eu simplesmente amei esse mouse muito top marca muito boa e muito econômico nas pilhas AA,31 de agosto de 2020
1289,2,ótimo custo x benefício,16 de agosto de 2021
1290,2,Ótimo custo-benefício. Utilizo-o para home-office há algum tempo e não tenho queixas. Cumpre com o esperado pelo produto.,11 de outubro de 2021
1291,2,Ótimo produto,2 de junho de 2021
1292,2,"Ótimo produto valeu cada centavo,pesquisei muito e pelo preço é perfeito gostei muito é bem rápido",21 de julho de 2020
1293,2,"Os produtos da Logitech são muito bons o que não é diferente com esse mouse, muito bom, leve, preciso, estou muito satisfeito com essa aquisição.",16 de julho de 2020
1294,0,Comprei o mouse dia 12 de setembro 2020 hoje é 03 de novembro 2020 o mouse simplesmente parou de clicar com o lado direito. Não recomendo.,3 de novembro de 2020
1295,2,"Mouse excelente, funciona tanto no windows quanto linux de forma fácil e precisa.",6 de novembro de 2020
1296,2,"Faz o barulho no clique, porém é muito bom, acabamento fantástico e lindo.",16 de setembro de 2020
1297,2,"Simples e pequeno (isso acho bom) bonito e elegante.  Vale a pena. A entrega foi super rápida.  Só não gostei que deixaram a encomenda na garagem, não esperaram atender.",12 de novembro de 2020
1298,2,Entrega super rápida. Pra quem está procurando um mouse simples e de qualidade é perfeito. Conheço gente que tem há 2 anos e nem trocou a pilha ainda.,4 de junho de 2020
1299,2,"O computador logo reconheceu e funciona certinho. Veio em perfeito estado, é compacto, botão do rolamento também muito tranquilo.",20 de agosto de 2020
1300,2,A melhor opção custo-benefício do mercado.Excelente ergonomia.Boa precisão e bom para jogos.Recomendo.,19 de julho de 2021
1301,2,"Excelente, muito resistente inclusive ao impacto. levou muita ""pancada"" e não quebrou. Compraria outro!",15 de outubro de 2021
1302,2,"Mouse muito bom com excelente custo-benefício. Não posso falar sobre a durabilidade da pilha ainda, mas estou gostando do mouse.",1 de abril de 2021
1303,2,Já conhecia 2 pessoas que tinham mouse da logitech e resolvi comprar depois que me indicaram. Ótimo produto e chegou bem rápido!,31 de maio de 2021
1304,2,"gostei do mouse simples para ligar e desligar, não tem dificuldades o único detalhe que no click ele faz m barulho mais fora isso é um ótimo mouse",28 de junho de 2020
1305,2,"Eu tenho um desse faz uns 3 anos, uso muito e continua em ótimo estado, comprei um novo para minha irmã",30 de novembro de 2021
1306,2,ergonomico e muito satisfeito com o produto,8 de setembro de 2020
1307,2,É um dos melhores que já tive,13 de março de 2022
1308,2,um mouse bastante funcional e preciso.,3 de janeiro de 2021
1309,2,Ótimo mouse! Atendeu super às expectativas!,26 de julho de 2020
1310,2,"Pedi dia 05/08 chegou 22/08 o produto veio via jegue ou do AliExpress só pode pela demora.Falando do mouse agora, funciona de boa!",22 de agosto de 2020
1311,2,"Gostei muito e parece ser resistente, o último que comprei o scroll dele não durou nem 2 meses, já esse parece ser resistente e preciso.",28 de outubro de 2021
1312,2,Melhor mouse que já tive.,26 de abril de 2021
1313,2,"Funciona muito bem em diversas superfícies, então não preciso usar um mouse pad. Achei bem confortável e ágil.",1 de setembro de 2021
1314,2,"Eu gostei do produtor, valeu o custo/benefício, principalmente por ser sem fio.",13 de maio de 2020
1315,2,Produto com bom custo benefício,22 de novembro de 2020
1316,2,"design elegante, minimalista, ótimas opções de cores... mas a frente é muito plana e tira o conforto de um mouse mais arredondado na ponta.",18 de março de 2021
1317,2,"Bastante leve, chegou no prazo, recomendo!",23 de junho de 2021
1318,2,Rápido e simples instalação. Adorei!!,28 de outubro de 2020
1319,2,"A qualidade supera em muito as outras marcas. É ergonômico, macio, enfim, vale a pena.",10 de janeiro de 2022
1320,2,"Muito bonito, rápido e pequeno. Amei.",24 de setembro de 2021
1321,2,"Excelente para o dia a dia. O sensor não tem aquela luz vermelha embaixo, que incomoda em outros modelos. Vale a pena.",20 de outubro de 2020
1322,2,"Simples, funciona perfeito. Ergonomia não ideal para mim",26 de abril de 2020
1323,2,"Bom pra uso a trabalho, para games não é o suficiente",23 de julho de 2020
1324,2,Superou minhas expectativas. Muito bom produto.,15 de julho de 2021
1325,2,"Liga e desliga muito rápido, excelente para jogos pesados. Até o momento atendeu minhas expectativas.",21 de janeiro de 2022
1326,2,O mouse funciona muito bem em qualquer superfície. Uso há mais de 1 ano e precisei trocar a pilha 1x.,3 de fevereiro de 2022
1327,2,"Produto muito bom, bonito, pequeno e com excelente duração da bateria que vem nele, superou as espectativas. Entrega incrivel da amazon",6 de outubro de 2020
1328,2,"Bom produto em geral, o principal ponto positivo é que ele é muito lindo, também é bem funcional, a entrega chegou super rápida também.",19 de abril de 2021
1329,2,Resposta ótima! Não tenho nada a reclamar. Foi o melhor mouse que comprei até o momento. Veremos apenas quanto à durabilidade.,26 de julho de 2021
1330,0,"o Cursor que fica rangendo durante a movimentação, mouse de qualidade mais baixa que alguns mais baratos. Dinheiro jogado fora",20 de fevereiro de 2022
1331,2,Mouse excelente para trabalhar.,13 de novembro de 2020
1332,2,Tamanho pequeno com bom encaixe e pegada confortável. Excelente durabilidade da pilha. Fácil instalação e transporte.,1 de fevereiro de 2021
1333,2,Simples e eficiente. Opção barata para um mouse se qualidade que atende o que propõe.,1 de maio de 2021
1334,2,Mouse muito bom para notebook. A entrega foi muito rápida e sem nenhum problema para instalação e utilização.,5 de dezembro de 2019
