,0
5305,"Mouse falha muito, e a conexão as vezes fica lenta, mesmo com pilha nova e de boa qualidade. Horrível."
5306,Comprei em novembro 2020 e o scroll já parou de funcionar!
5307,"O produto é ótimo, tem um  design bonito e funciona bem. Mas a parte da entrega foi péssima entregaram o produto para um vizinho na mesma rua só porque tinha o primeiro nome igual, sendo que o número das casas é diferente, e pior entregou para uma pessoa que eu não conhecia que acabou abrindo o pacote, ainda bem que eu sabia quem era e ele me devolveu. Mas é uma total falta profissionalismo da parte do entregador de entregar um produto em uma casa com números diferentes só usando o nome para identificar."
5308,Dinheiro perdido :(
5309,"Quebrou fácil! Não indico, com 6 meses parou de funcionar. Acionei a garantia, peguei outro, vou deixar de reserva, pois comprei outra marca melhor."
5310,"Comprei em agosto, parou de funcionar em outubro e agora não consigo trocar, péssimo super frágil e caro, esperando contato do vendedor até hj"
5311,NÃO GOSTEI O PRODUTO NÃO LIGA E TROQUEI A PILHA E NADA
5312,"O mouse é realmente econômico em relação à pilha, mas em menos de um ano deu problema no scroll."
5313,o botão esquerdo parou de funcionar no segundo dia de uso.
5314,Parou de  funcionar muito rapido.
5315,Deu defeito com menos de um mês de uso .Abri um chamado na logitech para acionar a garantia mas ainda não foi resolvido.
5316,Ergonomia pouco eficiente! O botão esquerdo funciona de forma irregular e intermitente!
5317,Produto não atendeu aas expectativas e com pouco tempo de uso parou de se conectar ou notebook
5318,"Comprei em outubro de 2020, agora em março 2021, começou dar problema na barra de rolagem... ou seja... dinheiro jogado fora..., se não tivesse dado esse problema, realmente seria um ótimo mouse"
5319,"O mouse veio certinho, porém não veio o receptor. Gostaria de saber o que houve. Obrigada."
5320,"o Cursor que fica rangendo durante a movimentação, mouse de qualidade mais baixa que alguns mais baratos. Dinheiro jogado fora"
5321,"Ele nao funciona, esta com lentidão, quando voce joga pra um lado ele demora de ir e fica com delay. Tentei ter meu dinheiro de volta, mas não tive retorno da Amazon, estou aguardando."
5322,O mouse é excessivamente sensível e por isso fica cansativo o uso. Uma decepção pois a marca é boa.
5323,Estou muito decepcionada com o produto. Funcionou mto bem nos dois primeiros meses... e hj nem com três meses de uso já estragou. Nunca caiu!
5324,"Comprei em agosto, parou de funcionar em outubro e agora não consigo trocar, péssimo super frágil e caro, esperando contato do vendedor até hj"
5325,produto de ma qualidade não funciona
5326,"O mouse é simples e compatível com o preço. Nesse ponto, teria uma boa avaliação.Só que tem um problema que considero bem inconveniente. O receptor não é compatível com Unifying.E isso não está informado em lugar nenhum, nem na loja oficial da Logitech.No notebook para o qual comprei o mouse, uso um teclado Logitech sem fio.Tive que usar uma porta USB para o teclado e outra para o mouse. Num note que tem apenas 3 portas USB, acho ruim.  A Logitech deveria deixar isso bem claro."
5327,O mouse é excessivamente sensível e por isso fica cansativo o uso. Uma decepção pois a marca é boa.
5328,"O mouse é bom, pequeno, porém com 1 semana de uso o scroll (rolamento) começou a fazer barulho como se estivesse rangendo toda vez que rolava.. solicitei a devolução."
5329,"Comprei em abril de 2021, a validade ia até maio, funcionou muito bem mas agora em outubro/novembro o scroll começou a dar problemas, basicamente você tenta ir pra baixo e ele vai pra cima, mas não é uma pura inversão que daria só pra fazer ao contrario e adaptar, ele fica engasgando mesmo, dificulta leitura de paginas e escrita, tenho um outro mouse da mesma marca que comprei em outra loja e o mouse funciona bem e sem problemas, não sei se é um problema desse produto especifico, da marca, ou da loja, mas fica o aviso :)"
5330,"Muito bom, prático, plugou ligou, está pronto pra usar. Os cliques apesar de barulhentos, são bons, e a roda apesar de ser bem firme pra clicar, a rolagem é bem suave. Tem boa precisão e resposta, gostei.Edit: Agora, depois de 4 meses já começou a falhar o botão do meio..."
5331,"o mouse parou de funcionar do nada, com quatro meses de uso. a luz não acende, o computador reconhece quando o receptor é inserido na entrada usb, mas não funciona."
5332,"Gostei da ergonomia, mas não ligou. Uma pena. É o segundo que compro neste mês na Amazon que vem com defeito."
5333,"É o segundo mouse do mesmo modelo que dá problemas em 1 ano e meio. Seria um ano de garantia, mas foram só 3 meses, comprei outra em uma loja que oferecia 3 meses mais 9 meses. Deu problemas quando se tenta mover o ponteiro em certos sites, e memso desabilitando a aceleração de hardware, a precisão, continuava a dar problemas; Não recomendo."
5334,"o meu ate hj umas 9 horas da manha tava funcionamdo e agora que sao,12;06 parou de funcionar do nada"
5335,"o mouse parou de funcionar do nada, com quatro meses de uso. a luz não acende, o computador reconhece quando o receptor é inserido na entrada usb, mas não funciona."
5336,"O mouse funciona bem e é bonito, porém meu deu muita dor no pulso, fiquei com tendinite, ele é pesado e o clique não é muito mole."
5337,"Frágil. O compartimento de pilhas é bem ruim. As pilhas ficam tortas, com contato péssimo, e o mouse desliga o tempo todo. Impossível de usar. Infelizmente perdi o prazo pra devolução e agora tenho um mouse encostado no fundo da gaveta"
5338,Estou muito decepcionada com o produto. Funcionou mto bem nos dois primeiros meses... e hj nem com três meses de uso já estragou. Nunca caiu!
5339,Ergonomia pouco eficiente! O botão esquerdo funciona de forma irregular e intermitente!
5340,"O mouse é de uma construção boa, tem bons clicks é bonito. Porém ao testar o mouse eu percebi certa imprecisão nos movimentos, não consigo fazer linhas retas nele, é como se estivesse tentando usar o mouse com alguém me balançando. Testei em vários mousepads e continuou. Me desapontei por ser uma marca reconhecida por seus produtos.Incomoda ao ponto de não conseguir usar o mouse por 10 minutos."
5341,"Num primeiro momento gostei bastante do produto, até recomendei para outras pessoas. Mas com 1 ano de uso o scroll não funciona como deveria, utilizo muito a rolagem, mas ela não obedece os meus comandos. Estou decepcionada, pois gostava muito dessa marca. Verifiquei que os modelos dessa mesma marca dão o mesmo defeito."
5342,"aparelho bom, mas é muito pequeno e, portanto, não é tão ergonômico assim."
5343,"Mouse é bom só que frágil, o scroll (botão de rolagem) já deu problema."
5344,"Tive que devolver o mouse, pois o mesmo veio com defeito."
5345,O mouse não tem precisão nenhuma. Depois de algumas hora de trabalho a mão fica dolorida de tanto usar força para controlar.
5346,"Quebrou fácil! Não indico, com 6 meses parou de funcionar. Acionei a garantia, peguei outro, vou deixar de reserva, pois comprei outra marca melhor."
5347,"O scroll do mouse estragou com 5 meses de uso. Entrei em contato com a garantia pelo site, me mandaram um e-mail genérico dizendo pra eu fazer a limpeza do mouse com ar comprimido. Fiz e o defeito continuou. Ligo no suporte da Logitech e a linha cai, mesmo estando dentro do horário de funcionamento. Nunca mais compro nada dessa marca, do que adianta dizer que o produto tem garantia de um ano se quando a gente precisa acionar ela não existe?"
5348,"não posso avaliar o produto ja que o mesmo não funciona, ja tentei de todas formas. Não tive sucesso na compra desse produto. Veio com defeito."
5349,Veio sem o plug de conexão USB e não liga. Não há assistência técnica em Araguaina-TO. Não consegui retorno à minha reclamação.
5350,"Comprei esse mouse achando que pelo menos funcionaria legal por conta do seu preço, mas o que acontece é que o ponteiro não para quieto, você mexe um pouco e a seta treme toda, não dá para fazer absolutamente nada. Não serve para uso. Você clica em lugares errados sem querer. Um desastre trotal! Devolvi imediatamente e peguei o modelo PEBBLE M350, e foi uma das minha melhores compras esse ano!"
5351,"O mouse é realmente econômico em relação à pilha, mas em menos de um ano deu problema no scroll."
5352,"Péssimo, vou  comprar um da microsoft e fazer esse voar pro lixo."
5353,"É o segundo mouse do mesmo modelo que dá problemas em 1 ano e meio. Seria um ano de garantia, mas foram só 3 meses, comprei outra em uma loja que oferecia 3 meses mais 9 meses. Deu problemas quando se tenta mover o ponteiro em certos sites, e memso desabilitando a aceleração de hardware, a precisão, continuava a dar problemas; Não recomendo."
5354,Não pareia mais.
5355,Produto apresentou defeito após pouco tempo de uso
5356,"o mouse parou de funcionar do nada, com quatro meses de uso. a luz não acende, o computador reconhece quando o receptor é inserido na entrada usb, mas não funciona."
5357,O mause veio com defeito. Não funciona.
5358,"Modelo costuma ser bom, mas esse acredito que foi falta de sorte… durou só três meses (uso normal sem transporte, parado sempre no mesmo lugar)."
5359,"Após tentar muuuiiito o mouse não ligou, após retirar da embalagem"
5360,"Rolagem estragou após 13 meses, frequentemente rolando na direção contrária."
5361,"O produto chegou dentro do prazo e conforme o anúncio. Porém, o botão esquerdo estava com defeito. Tive que devolvê-lo à Amazon."
5362,"É o segundo mouse do mesmo modelo que dá problemas em 1 ano e meio. Seria um ano de garantia, mas foram só 3 meses, comprei outra em uma loja que oferecia 3 meses mais 9 meses. Deu problemas quando se tenta mover o ponteiro em certos sites, e memso desabilitando a aceleração de hardware, a precisão, continuava a dar problemas; Não recomendo."
5363,"o mouse trava toda hora, testei com outros mouses, troquei a pilha e o problema é o produto mesmo que fica caindo a conexão a todo momento atrapalhando meu trabalho"
5364,"Assim como relatado por outros usuários, o mouse que recebi também apresenta marcas de uso nos ""pés"". Só não irei realizar a troca pois preciso do mouse com urgência para trabalho e por conta de toda a burocracia de encaminhar aos correios, aguardar dias para receber um novo produto e correr o risco de receber outro nas mesmas condições ou em condições piores."
5365,"Em menos de um mês o scroll do mouse passou a fazer barulho quando utilizado, não consigo mais rolar o scroll sem que ele produza um som de arranhado, como se não tivesse lubrificação."
5366,Produto apresentou defeito após pouco tempo de uso
5367,"Um mouse muito ruim, sensor horrível e bastante impreciso.  Quem esta acostumado com mouse com fio e de qualidade como um logitech G203 Prodigy vai achar esse mouse horrível. Apesar da boa ergonomia o sensor é muito ruim e impreciso, prejudicando e atrapalhando a produtividade. Joguei fora esse lixo de mouse. Se comprar e pra quebrar. Um mouse de Bright é melhor que esse."
5368,"Não funciona em todas as superfícies e para de responder por completo, só funciona quando quer."
5369,NÃO GOSTEI O PRODUTO NÃO LIGA E TROQUEI A PILHA E NADA
5370,Faz muito ruído... produto chinês de péssima qualidade.
5371,"Assim como relatado por outros usuários, o mouse que recebi também apresenta marcas de uso nos ""pés"". Só não irei realizar a troca pois preciso do mouse com urgência para trabalho e por conta de toda a burocracia de encaminhar aos correios, aguardar dias para receber um novo produto e correr o risco de receber outro nas mesmas condições ou em condições piores."
5372,"O mouse veio certinho, porém não veio o receptor. Gostaria de saber o que houve. Obrigada."
5373,"É o meu segundo mouse desse modelo, e pela segunda vez, ocorre o mesmo problema... aparentemente o scroll apresenta um desgaste, deixando a rolagem imprecisa. O meu primeiro mouse, foi do meu trabalho que fornecia, e já tinha identificado esse problema. Tentei dá uma segunda chance, após ir para outro emprego onde tive que comprar um mouse particular, mas pelo jeito, é uma questão do modelo mesmo."
