,0
6066,Mouse falha conexão vezes fica lenta pilha nova boa qualidade Horrível 
6067,recebi Plug and Play junto mouse Produto incompleto contatando Amazon expondo problema enviaram novo mouse mesma marca modelo problema Inaceitável Ridículo 
6068,Comprei ha uns 4 meses inicio funcionava perfeitamente apesar scroll fazer barulho sempre uso incomoda bastante parece falta lubrificante algo assim ( produto novo ). Além disso recentemente venho percebendo vezes nada funcionar preciso desligá - lo ligá - lo novamente troquei pilha resolveu funciona funciona bem Porém sempre funciona 
6069,bom funcionamento distâncias maiores metro Trava bastante olha trocamos pilha tudo ver melhorava continua ruim 
6070,apenas semana comprei apresenta defeitos gostaria empresa observasse resolvesse problemas ( troquei pilhas parece ser defeito próprio mouse ) 
6071,Cursor fica rangendo durante movimentação mouse qualidade baixa alguns baratos Dinheiro jogado 
6072,Aparelho apresentou defeito mês uso 
6073,Veio defeito botão direito 
6074,produto ótimo design bonito funciona bem parte entrega péssima entregaram produto vizinho mesma rua porque primeiro nome igual sendo número casas diferente pior entregou pessoa conhecia acabou abrindo pacote ainda bem sabia devolveu total falta profissionalismo parte entregador entregar produto casa números diferentes usando nome identificar 
6075,produto chegou dentro prazo conforme anúncio Porém botão esquerdo defeito devolvê - lo Amazon 
6076,mouse realmente econômico relação pilha menos ano deu problema scroll 
6077,peças além mouse pra ter vindo aqui ? dúvida ainda abri alguém pode dizer ? 
6078,produto ma qualidade funciona 
6079,Nao sorte produto apesar marca ser boa menos semana parou funcionar devolver so vi monte reclamação problema 
6080,"pedido chegou ontem resolvi testar funcionando tentei trocar pilha jeito funcionou liga opção "" on "" "
6081,pouco 3 meses deu defeito 
6082,precisão superfície faça - funcionar adequadamente 
6083,Veio plug conexão USB liga assistência técnica Araguaina - consegui retorno reclamação 
6084,primeiro momento gostei bastante produto recomendei outras pessoas 1 ano uso scroll funciona deveria utilizo rolagem obedece comandos decepcionada pois gostava dessa marca Verifiquei modelos dessa mesma marca dão defeito 
6085,Absurdo comprei notebook mouse mandaram mouse cancelaram notebook Coisa sentido quer explicaram porquê apenas comunicaram iam devolver produto site perdeu confiança 
6086,"mouse bom porem "" roda "" move tela estragou rápido dai precisão ergonomia acaba sendo jogada pois toda vez preciso rolar tela peça feita pra estragada funciona "
6087,ate hj umas 9 horas manha tava funcionamdo agora sao 12 06 parou funcionar nada 
6088,Aparelho veio pilha descarregada 
6089,produto veio plug on play sei onde reclamo 
6090,primeiro momento gostei bastante produto recomendei outras pessoas 1 ano uso scroll funciona deveria utilizo rolagem obedece comandos decepcionada pois gostava dessa marca Verifiquei modelos dessa mesma marca dão defeito 
6091,Aparelho veio pilha descarregada 
6092,Comprei reserva cismei usar hoje veio quebrado pilha totalmente gasta troquei nova lacrada liga acende luz nada pior ? Devolver agência PRÓPRIAS Correios 55 reais paga gasolina risco corro pandemia Decepcionado Produto veio lacrado quebrado 
6093,mouse começou apresentar defeito rolete central dentro 2 meses uso utilizo trabalhar Gostaria trocá - lo soluções 
6094,Desconsiderar informação anterior ... achei onde USB ... primeira vez compro Logitech ... sabia USB vinha escondido mouse 
6095,Infelizmente veio Pendrive receptor 
6096,apenas semana comprei apresenta defeitos gostaria empresa observasse resolvesse problemas ( troquei pilhas parece ser defeito próprio mouse ) 
6097,produto chegou dentro prazo conforme anúncio Porém botão esquerdo defeito devolvê - lo Amazon 
6098,venderam mouse ja defeito !! 
6099,mause veio defeito funciona 
6100,mouse ótimo problema botão rolagem pior demorei perceber passou tempo devolução rodo botão mouse desce soube fica meio indo voltando botão rolagem funções acho importante mouse 
6101,"mouse bom porem "" roda "" move tela estragou rápido dai precisão ergonomia acaba sendo jogada pois toda vez preciso rolar tela peça feita pra estragada funciona "
6102,Enviou outra cor Comprei mouse vermelho chegou prata Chateada 
6103,"pedido chegou ontem resolvi testar funcionando tentei trocar pilha jeito funcionou liga opção "" on "" "
6104,mause veio defeito funciona 
6105,Impreciso trêmulo Pior Multilaser 25 contos viria substituir 
6106,Pensei bem preciso fica desejar trabalha aplicações web 
6107,Comprei reserva cismei usar hoje veio quebrado pilha totalmente gasta troquei nova lacrada liga acende luz nada pior ? Devolver agência PRÓPRIAS Correios 55 reais paga gasolina risco corro pandemia Decepcionado Produto veio lacrado quebrado 
6108,Produto chegou defeito funciona !!’ coloquei pilhas novas nadaExperiência ruim compra 
6109,Após tentar muuuiiito mouse ligou após retirar embalagem 
6110,Faz ruído ... produto chinês péssima qualidade 
6111,precisão superfície faça - funcionar adequadamente 
6112,Rolagem estragou após 13 meses frequentemente rolando direção contrária 
6113,roda Scroll falha 
6114,Nao sorte produto apesar marca ser boa menos semana parou funcionar devolver so vi monte reclamação problema 
6115,mídia pôde ser carregada trabalha programas autocad revit civil 3D vale pena scroll mouse quebrou rápido 
6116,roda Scroll falha 
6117,"Assim relatado outros usuários mouse recebi apresenta marcas uso "" pés "". irei realizar troca pois preciso mouse urgência trabalho conta toda burocracia encaminhar correios aguardar dias receber novo produto correr risco receber outro mesmas condições condições piores "
6118,Gostei ergonomia ligou pena segundo compro neste mês Amazon vem defeito 
6119,Demorou 3 meses entrega Vendedor totalmente despreparado desonesto clientes Amazon fez nada respeito absurdo Pra piorar mês uso dando defeito Maior arrependimento vida 
6120,Roda rolagem plástico duro faz barulho chato cada vez mobilizada 
6121,scroll mouse estragou 5 meses uso Entrei contato garantia site mandaram - mail genérico dizendo pra fazer limpeza mouse ar comprimido Fiz defeito continuou Ligo suporte Logitech linha cai estando dentro horário funcionamento Nunca compro nada dessa marca adianta dizer produto garantia ano gente precisa acionar existe ? 
6122,produto ótimo design bonito funciona bem parte entrega péssima entregaram produto vizinho mesma rua porque primeiro nome igual sendo número casas diferente pior entregou pessoa conhecia acabou abrindo pacote ainda bem sabia devolveu total falta profissionalismo parte entregador entregar produto casa números diferentes usando nome identificar 
6123,mouse construção boa bons clicks bonito Porém testar mouse percebi certa imprecisão movimentos consigo fazer linhas retas nele tentando usar mouse alguém balançando Testei vários mousepads continuou desapontei ser marca reconhecida produtos Incomoda ponto conseguir usar mouse 10 minutos 
6124,posso avaliar produto ja funciona ja tentei todas formas sucesso compra desse produto Veio defeito 
6125,posso avaliar produto ja funciona ja tentei todas formas sucesso compra desse produto Veio defeito 
6126,Nao sorte produto apesar marca ser boa menos semana parou funcionar devolver so vi monte reclamação problema 
6127,mouse bom pequeno porém 1 semana uso scroll ( rolamento ) começou fazer barulho rangendo toda vez rolava .. solicitei devolução 
6128,Recebi produto assim abri embalagem descobri USB conecta mouse PC veio comprei produto serve nada Joguei dinheiro 
6129,Impreciso trêmulo Pior Multilaser 25 contos viria substituir 
6130,produto chegou prazo cheogu perfeito estado conservação comprei autonomia pilha vou analisar pra ver dura tempo fala descrição produto grande problema encontrei equipamento apoio estranho pulso fica doendo coisa acontecia antes outros mouses usei 
6131,Mouse falha conexão vezes fica lenta pilha nova boa qualidade Horrível 
6132,1 ano qualquer problema mouse consumo pilhas menor mouse anterior Microsoft botão rolagem parou funcionar adequadamente após 1 ano uso espécie mal contato vezes rolo pra cima tela vai pra baixo acontece outra direção vezes rola pra cima volta pra baixo Uso pra trabalho apenas creio mal uso mouse 
6133,Veio faltando transmissor wireless 
6134,mouse veio pecinha conectora pc cujo nome desconheço ( bluetooth peça conecta pc mouse fio peça veio ) 
6135,Achei mouse melhor Geralmente produtos Logitech bons porém mouse decepciona usuário avançado desse produto uso apenas navegações básicas assim gostei leitor óptico ruim falha constantemente mesa mousepad boa ergonomia pequeno encaixa bem mão opinião vale pena pois leitor óptico ruim 
6136,Produto ruim particularmente gostei 
6137,Faz ruído ... produto chinês péssima qualidade 
6138,Produto veio defeito pude avaliar 
6139,Rolagem estragou após 13 meses frequentemente rolando direção contrária 
6140,posso avaliar produto ja funciona ja tentei todas formas sucesso compra desse produto Veio defeito 
6141,Comprei abril 2021 validade ia maio funcionou bem agora outubro / novembro scroll começou dar problemas basicamente tenta ir pra baixo vai pra cima pura inversão daria pra fazer contrario adaptar fica engasgando dificulta leitura paginas escrita outro mouse mesma marca comprei outra loja mouse funciona bem problemas sei problema desse produto especifico marca loja fica aviso :) 
6142,"mídia pôde ser carregada Menos 3 meses uso "" botão "" parou funcionar "
6143,novamente produto veio conctor USB dessa vez cor cinza Porque vindo desse jeito ? 
6144,material produto bem fraco ergonomia péssima única praticidade tamanho mouse 
6145,Dinheiro perdido :( 
6146,mouse ótimo problema botão rolagem pior demorei perceber passou tempo devolução rodo botão mouse desce soube fica meio indo voltando botão rolagem funções acho importante mouse 
6147,Produto atendeu aas expectativas pouco tempo uso parou conectar notebook 
6148,Cursor fica rangendo durante movimentação mouse qualidade baixa alguns baratos Dinheiro jogado 
6149,produto veio plug on play sei onde reclamo 
6150,mouse parou funcionar nada quatro meses uso luz acende computador reconhece receptor inserido entrada usb funciona 
6151,produto aparece usado ... baixo aparelho botões arranhões produto novo arranhões ... 
6152,Faz ruído ... produto chinês péssima qualidade 
6153,esperava alcance baixo 
6154,Comprei reserva cismei usar hoje veio quebrado pilha totalmente gasta troquei nova lacrada liga acende luz nada pior ? Devolver agência PRÓPRIAS Correios 55 reais paga gasolina risco corro pandemia Decepcionado Produto veio lacrado quebrado 
6155,Cursor fica rangendo durante movimentação mouse qualidade baixa alguns baratos Dinheiro jogado 
6156,funciona todas superfícies responder completo funciona quer 
6157,Impreciso trêmulo Pior Multilaser 25 contos viria substituir 
6158,mouse funciona bem bonito porém deu muita dor pulso fiquei tendinite pesado clique mole 
6159,mouse queimou menos ano uso 
6160,venderam mouse ja defeito !! 
6161,mouse ruim sensor horrível bastante impreciso acostumado mouse fio qualidade logitech G203 Prodigy vai achar mouse horrível Apesar boa ergonomia sensor ruim impreciso prejudicando atrapalhando produtividade Joguei lixo mouse comprar pra quebrar mouse Bright melhor 
6162,apenas semana comprei apresenta defeitos gostaria empresa observasse resolvesse problemas ( troquei pilhas parece ser defeito próprio mouse ) 
6163,Extremamente pequeno baixo fica desconfortável adulto manusear 
6164,Produto incompleto pude avaliar produto mouse veio acompanhado conexão USB mouse novo inútil Nao devolvi porque retirado embalagem 
6165,Horrível pega jeito nenhum 
6166,scroll mouse estragou 5 meses uso Entrei contato garantia site mandaram - mail genérico dizendo pra fazer limpeza mouse ar comprimido Fiz defeito continuou Ligo suporte Logitech linha cai estando dentro horário funcionamento Nunca compro nada dessa marca adianta dizer produto garantia ano gente precisa acionar existe ? 
